,time,open,high,low,close,tick_volume,spread,real_volume
13093,1721303820,2466.51,2466.61,2465.53,2465.91,462,19,0
13094,1721304000,2465.92,2466.65,2465.7,2466.37,444,19,0
13095,1721304180,2466.38,2466.95,2466.38,2466.62,471,19,0
13096,1721304360,2466.62,2466.65,2465.78,2466.18,407,19,0
13097,1721304540,2466.17,2466.46,2466.03,2466.31,415,19,0
13098,1721304720,2466.33,2467.01,2465.54,2466.35,398,19,0
13099,1721304900,2466.36,2466.55,2465.77,2466.27,436,19,0
13100,1721305080,2466.25,2466.69,2465.87,2465.89,396,19,0
13101,1721305260,2465.87,2465.98,2464.61,2465.64,329,19,0
13102,1721305440,2465.68,2466.73,2465.27,2465.88,362,19,0
13103,1721305620,2465.93,2467.07,2465.83,2466.28,439,19,0
13104,1721305800,2466.13,2466.92,2466.13,2466.42,492,19,0
13105,1721305980,2466.43,2466.89,2465.63,2466.14,362,19,0
13106,1721306160,2466.15,2467.62,2466.14,2467.23,621,19,0
13107,1721306340,2467.24,2467.66,2466.86,2467.2,475,19,0
13108,1721306520,2467.16,2467.2,2465.65,2465.73,464,19,0
13109,1721306700,2465.75,2466.19,2465.32,2466.19,354,19,0
13110,1721306880,2466.2,2466.86,2466.19,2466.66,235,19,0
13111,1721307060,2466.69,2466.69,2466.17,2466.52,206,19,0
13112,1721307240,2466.52,2466.52,2465.35,2465.53,243,19,0
13113,1721307420,2465.53,2465.83,2465.24,2465.62,399,19,0
13114,1721307600,2465.59,2465.59,2464.26,2464.75,430,19,0
13115,1721307780,2464.74,2465.19,2463.64,2464.08,469,19,0
13116,1721307960,2464.06,2464.57,2463.19,2464.07,488,19,0
13117,1721308140,2463.88,2463.98,2463.03,2463.88,475,19,0
13118,1721308320,2463.89,2464.48,2462.91,2463.46,399,19,0
13119,1721308500,2463.47,2463.68,2463.14,2463.43,319,19,0
13120,1721308680,2463.43,2463.44,2462.44,2463.03,380,19,0
13121,1721308860,2463.03,2463.12,2461.65,2462.39,348,19,0
13122,1721309040,2462.39,2462.99,2462.16,2462.27,433,19,0
13123,1721309220,2462.3,2462.5,2461.44,2462.33,348,19,0
13124,1721309400,2462.33,2463.31,2462.27,2463.27,285,19,0
13125,1721309580,2463.26,2464.21,2462.71,2464.19,304,19,0
13126,1721309760,2464.19,2465.15,2464.06,2464.77,340,19,0
13127,1721309940,2464.76,2464.97,2463.88,2464.15,264,19,0
13128,1721310120,2464.15,2465.21,2463.69,2464.66,470,19,0
13129,1721310300,2464.64,2465.04,2464.28,2464.57,415,19,0
13130,1721310480,2464.56,2466.28,2464.27,2465.79,456,19,0
13131,1721310660,2465.78,2465.81,2463.9,2464.5,380,19,0
13132,1721310840,2464.54,2464.84,2464.26,2464.62,319,19,0
13133,1721311020,2464.59,2464.77,2464.16,2464.16,330,19,0
13134,1721311200,2464.09,2464.58,2463.67,2464.44,403,19,0
13135,1721311380,2464.45,2464.59,2463.77,2463.94,235,19,0
13136,1721311560,2463.93,2464.19,2463.41,2463.68,264,19,0
13137,1721311740,2463.68,2464.22,2463.57,2464.18,289,19,0
13138,1721311920,2464.13,2464.32,2463.46,2463.74,284,19,0
13139,1721312100,2463.74,2464.27,2463.06,2463.06,321,19,0
13140,1721312280,2463.07,2463.44,2462.83,2463.04,373,19,0
13141,1721312460,2463.03,2463.48,2462.09,2463.13,450,19,0
13142,1721312640,2463.13,2464.48,2463.11,2464.27,368,19,0
13143,1721312820,2464.28,2464.33,2462.94,2463.44,378,19,0
13144,1721313000,2463.43,2464.08,2463.36,2463.63,286,19,0
13145,1721313180,2463.65,2464.69,2463.64,2463.75,265,19,0
13146,1721313360,2463.76,2464.97,2463.66,2464.72,366,19,0
13147,1721313540,2464.72,2465.21,2464.68,2465.17,309,19,0
13148,1721313720,2465.18,2466.25,2465.03,2465.55,381,19,0
13149,1721313900,2465.62,2465.69,2464.45,2464.88,316,19,0
13150,1721314080,2464.91,2465.22,2464.14,2464.41,284,19,0
13151,1721314260,2464.4,2465.79,2464.36,2465.27,343,19,0
13152,1721314440,2465.32,2466.12,2464.72,2464.98,365,19,0
13153,1721314620,2465.01,2465.08,2464.11,2464.42,296,19,0
13154,1721314800,2464.41,2465.57,2463.66,2465.26,529,19,0
13155,1721314980,2465.24,2466.55,2465.13,2465.35,432,19,0
13156,1721315160,2465.38,2466.36,2465.22,2466.36,419,19,0
13157,1721315340,2466.34,2466.43,2465.77,2465.84,378,19,0
13158,1721315520,2465.85,2466.15,2465.74,2465.99,211,19,0
13159,1721315700,2465.99,2467.56,2465.76,2467.41,314,19,0
13160,1721315880,2467.4,2467.64,2466.37,2467.11,705,19,0
13161,1721316060,2467.12,2467.31,2465.46,2465.84,601,19,0
13162,1721316240,2465.84,2466.24,2465.3,2465.68,444,19,0
13163,1721316420,2465.7,2466.36,2464.71,2465.44,367,19,0
13164,1721316600,2465.44,2468.26,2465.44,2467.63,841,19,0
13165,1721316780,2467.77,2468.82,2466.71,2467.91,934,19,0
13166,1721316960,2467.9,2468.12,2465.36,2465.97,853,19,0
13167,1721317140,2466.0,2467.09,2464.02,2466.85,973,19,0
13168,1721317320,2466.86,2467.08,2463.56,2463.66,1018,19,0
13169,1721317500,2463.65,2464.62,2463.41,2464.58,909,19,0
13170,1721317680,2464.54,2465.04,2462.74,2462.97,901,19,0
13171,1721317860,2463.01,2464.44,2462.56,2464.25,691,19,0
13172,1721318040,2464.26,2464.71,2463.29,2463.86,704,19,0
13173,1721318220,2463.86,2464.13,2463.45,2463.91,621,19,0
13174,1721318400,2463.91,2465.89,2462.98,2465.76,951,19,0
13175,1721318580,2465.82,2466.17,2464.38,2466.03,888,19,0
13176,1721318760,2466.05,2466.08,2462.63,2463.14,903,19,0
13177,1721318940,2463.14,2464.09,2461.73,2463.57,1003,19,0
13178,1721319120,2463.55,2463.75,2460.28,2461.37,1027,19,0
13179,1721319300,2461.38,2463.09,2461.28,2461.72,802,19,0
13180,1721319480,2461.78,2463.01,2460.23,2462.58,889,19,0
13181,1721319660,2462.58,2463.62,2461.7,2462.2,794,19,0
13182,1721319840,2462.17,2463.96,2461.67,2462.52,829,19,0
13183,1721320020,2462.5,2463.86,2462.14,2462.9,811,19,0
13184,1721320200,2462.91,2464.03,2460.87,2460.96,1092,19,0
13185,1721320380,2460.91,2460.91,2458.06,2458.17,1024,19,0
13186,1721320560,2458.32,2459.94,2457.56,2459.68,1027,19,0
13187,1721320740,2459.64,2460.61,2458.21,2460.49,859,19,0
13188,1721320920,2460.49,2461.14,2459.32,2459.79,805,19,0
13189,1721321100,2459.8,2462.55,2459.58,2462.32,964,19,0
13190,1721321280,2462.32,2463.03,2461.32,2461.86,783,19,0
13191,1721321460,2461.86,2461.91,2460.01,2461.42,860,19,0
13192,1721321640,2461.36,2463.63,2460.62,2463.61,874,19,0
13193,1721321820,2463.61,2465.45,2462.06,2465.0,955,19,0
13194,1721322000,2465.01,2466.52,2463.86,2465.14,1168,19,0
13195,1721322180,2465.2,2465.84,2464.01,2464.43,808,19,0
13196,1721322360,2464.44,2465.49,2463.83,2463.98,765,19,0
13197,1721322540,2463.95,2463.98,2462.76,2462.85,757,19,0
13198,1721322720,2462.84,2464.83,2462.82,2463.29,740,19,0
13199,1721322900,2463.29,2465.19,2463.19,2463.88,526,19,0
13200,1721323080,2463.86,2463.86,2461.72,2462.0,792,19,0
13201,1721323260,2462.0,2464.0,2461.71,2463.36,765,19,0
13202,1721323440,2463.37,2464.13,2462.99,2463.37,608,19,0
13203,1721323620,2463.36,2463.61,2462.22,2463.2,612,19,0
13204,1721323800,2463.27,2463.41,2461.64,2462.09,700,19,0
13205,1721323980,2462.08,2462.73,2460.12,2461.85,895,19,0
13206,1721324160,2461.85,2464.35,2460.9,2463.7,836,19,0
13207,1721324340,2463.68,2464.74,2462.43,2464.34,822,19,0
13208,1721324520,2464.33,2467.45,2464.18,2466.85,1040,19,0
13209,1721324700,2466.68,2467.87,2465.26,2466.15,934,19,0
13210,1721324880,2466.2,2466.72,2464.81,2466.02,791,19,0
13211,1721325060,2466.12,2469.11,2465.42,2468.11,1005,19,0
13212,1721325240,2468.12,2469.82,2467.06,2469.3,881,19,0
13213,1721325420,2469.29,2469.39,2467.93,2468.34,666,19,0
13214,1721325600,2468.36,2468.83,2467.23,2468.83,777,19,0
13215,1721325780,2468.82,2469.01,2467.28,2467.57,748,19,0
13216,1721325960,2467.51,2468.72,2466.79,2467.34,759,19,0
13217,1721326140,2467.33,2468.19,2466.9,2467.58,660,19,0
13218,1721326320,2467.58,2467.74,2465.82,2466.4,563,19,0
13219,1721326500,2466.41,2466.63,2465.12,2466.16,668,19,0
13220,1721326680,2466.16,2466.9,2465.12,2466.02,795,19,0
13221,1721326860,2466.01,2466.52,2465.19,2465.83,673,19,0
13222,1721327040,2465.86,2466.78,2465.15,2465.28,677,19,0
13223,1721327220,2465.25,2466.02,2465.03,2465.33,628,19,0
13224,1721327400,2465.32,2465.32,2463.81,2464.6,628,19,0
13225,1721327580,2464.6,2465.08,2464.02,2464.78,707,19,0
13226,1721327760,2464.78,2466.23,2464.7,2465.82,790,19,0
13227,1721327940,2465.82,2466.81,2464.2,2464.83,779,19,0
13228,1721328120,2464.83,2465.9,2463.94,2464.09,829,19,0
13229,1721328300,2464.14,2464.5,2463.02,2463.64,664,19,0
13230,1721328480,2463.61,2463.72,2461.68,2461.77,591,19,0
13231,1721328660,2461.76,2463.19,2461.69,2462.47,506,19,0
13232,1721328840,2462.5,2463.37,2462.23,2462.23,434,19,0
13233,1721329020,2462.24,2463.22,2461.14,2461.22,575,19,0
13234,1721329200,2461.29,2461.31,2457.9,2458.01,816,19,0
13235,1721329380,2458.01,2458.26,2456.16,2457.72,676,19,0
13236,1721329560,2457.72,2459.48,2457.08,2459.07,578,19,0
13237,1721329740,2459.09,2461.42,2458.76,2459.79,657,19,0
13238,1721329920,2459.78,2460.97,2459.36,2460.66,503,19,0
13239,1721330100,2460.7,2461.25,2460.39,2460.55,435,19,0
13240,1721330280,2460.56,2462.0,2460.34,2461.13,521,19,0
13241,1721330460,2461.11,2462.01,2460.84,2461.2,396,19,0
13242,1721330640,2461.19,2461.81,2460.75,2461.02,429,19,0
13243,1721330820,2461.03,2461.31,2460.41,2461.13,405,19,0
13244,1721331000,2461.13,2461.13,2459.59,2460.22,300,19,0
13245,1721331180,2460.22,2460.22,2459.04,2459.06,227,19,0
13246,1721331360,2459.05,2459.05,2457.58,2457.88,350,19,0
13247,1721331540,2457.91,2458.07,2456.98,2457.49,286,19,0
13248,1721331720,2457.48,2457.57,2455.78,2456.02,290,19,0
13249,1721331900,2456.04,2457.8,2456.01,2457.78,352,19,0
13250,1721332080,2457.78,2458.27,2457.22,2457.23,330,19,0
13251,1721332260,2457.2,2457.62,2456.72,2457.01,306,19,0
13252,1721332440,2457.04,2457.13,2456.49,2456.85,265,19,0
13253,1721332620,2456.82,2456.86,2455.8,2456.12,215,19,0
13254,1721332800,2456.11,2456.11,2454.72,2454.9,267,19,0
13255,1721332980,2454.92,2454.92,2453.68,2453.72,402,19,0
13256,1721333160,2453.72,2454.45,2452.87,2453.17,351,19,0
13257,1721333340,2453.17,2456.07,2452.84,2456.03,414,19,0
13258,1721333520,2456.03,2456.18,2454.7,2454.77,315,19,0
13259,1721333700,2454.68,2454.74,2452.85,2454.04,378,19,0
13260,1721333880,2454.05,2455.63,2453.88,2455.31,335,19,0
13261,1721334060,2455.3,2455.81,2454.55,2455.53,263,19,0
13262,1721334240,2455.39,2455.46,2451.67,2452.11,516,19,0
13263,1721334420,2452.11,2453.83,2451.96,2453.63,663,19,0
13264,1721334600,2453.62,2454.43,2452.45,2453.82,450,19,0
13265,1721334780,2453.83,2454.69,2453.71,2454.67,209,19,0
13266,1721334960,2454.67,2454.82,2453.82,2453.93,283,19,0
13267,1721335140,2453.97,2456.16,2453.92,2456.05,396,19,0
13268,1721335320,2456.05,2456.44,2455.28,2455.82,241,19,0
13269,1721335500,2455.82,2457.11,2455.72,2456.33,499,19,0
13270,1721335680,2456.34,2457.51,2455.8,2455.95,382,19,0
13271,1721335860,2455.94,2456.19,2455.39,2456.03,242,19,0
13272,1721336040,2456.05,2456.58,2455.87,2456.47,244,19,0
13273,1721336220,2456.47,2457.11,2456.02,2456.22,263,19,0
13274,1721336400,2456.25,2456.46,2455.37,2455.6,291,19,0
13275,1721336580,2455.58,2455.68,2454.22,2454.57,249,19,0
13276,1721336760,2454.46,2454.84,2453.67,2453.77,288,19,0
13277,1721336940,2453.78,2454.14,2452.95,2453.18,215,19,0
13278,1721337120,2453.19,2453.41,2452.07,2452.88,271,19,0
13279,1721337300,2452.95,2453.69,2452.57,2452.74,294,19,0
13280,1721337480,2452.74,2453.54,2452.4,2453.28,294,19,0
13281,1721337660,2453.28,2453.67,2452.63,2452.81,221,19,0
13282,1721337840,2452.82,2453.19,2452.53,2452.58,276,19,0
13283,1721338020,2452.59,2453.02,2451.76,2452.33,315,19,0
13284,1721338200,2452.33,2452.39,2450.96,2451.5,307,19,0
13285,1721338380,2451.52,2452.87,2451.44,2452.41,285,19,0
13286,1721338560,2452.34,2452.34,2451.58,2452.15,199,19,0
13287,1721338740,2452.14,2452.15,2451.12,2451.3,168,19,0
13288,1721338920,2451.3,2451.54,2451.06,2451.22,257,19,0
13289,1721339100,2451.21,2451.91,2451.0,2451.91,235,19,0
13290,1721339280,2451.93,2451.96,2450.93,2451.14,206,19,0
13291,1721339460,2451.13,2451.33,2450.95,2451.29,179,19,0
13292,1721339640,2451.31,2451.64,2450.79,2451.55,341,19,0
13293,1721339820,2451.51,2451.83,2450.97,2451.44,268,19,0
13294,1721340000,2451.46,2451.74,2450.6,2451.16,252,19,0
13295,1721340180,2451.2,2451.2,2447.84,2447.85,450,19,0
13296,1721340360,2447.84,2448.05,2444.53,2444.94,642,19,0
13297,1721340540,2444.93,2445.08,2442.05,2442.55,546,19,0
13298,1721340720,2442.61,2444.44,2442.25,2442.88,425,19,0
13299,1721340900,2442.88,2443.32,2440.8,2442.65,349,19,0
13300,1721341080,2442.63,2443.0,2440.83,2441.32,386,19,0
13301,1721341260,2441.32,2441.92,2440.81,2441.71,245,19,0
13302,1721341440,2441.67,2443.05,2441.45,2443.05,204,19,0
13303,1721341620,2443.09,2443.74,2442.56,2442.6,301,19,0
13304,1721341800,2442.58,2442.64,2440.63,2440.69,521,19,0
13305,1721341980,2440.72,2442.0,2440.29,2441.65,265,19,0
13306,1721342160,2441.65,2442.61,2441.1,2442.55,226,19,0
13307,1721342340,2442.53,2443.66,2442.51,2442.85,283,19,0
13308,1721342520,2442.86,2442.93,2441.1,2441.2,291,19,0
13309,1721342700,2441.21,2441.65,2440.45,2440.78,300,19,0
13310,1721342880,2440.78,2442.52,2440.49,2442.48,379,19,0
13311,1721343060,2442.46,2444.27,2442.27,2443.4,304,19,0
13312,1721343240,2443.4,2443.92,2442.33,2442.89,312,19,0
13313,1721343420,2442.89,2443.36,2442.43,2442.9,384,19,0
13314,1721343600,2442.91,2443.14,2442.05,2443.11,231,19,0
13315,1721343780,2443.11,2443.11,2442.09,2442.61,122,19,0
13316,1721343960,2442.61,2442.61,2441.22,2441.73,128,19,0
13317,1721344140,2441.73,2442.17,2441.53,2441.82,77,21,0
13318,1721344320,2441.84,2443.05,2441.84,2443.05,79,19,0
13319,1721344500,2443.03,2443.87,2442.55,2443.76,132,19,0
13320,1721344680,2443.76,2445.29,2443.76,2444.82,126,19,0
13321,1721344860,2444.84,2445.42,2444.81,2445.07,185,20,0
13322,1721345040,2445.07,2445.32,2444.18,2444.18,94,19,0
13323,1721345220,2444.18,2444.61,2444.07,2444.5,89,19,0
13324,1721345400,2444.55,2444.6,2443.97,2443.97,67,19,0
13325,1721345580,2443.97,2444.73,2443.88,2444.67,121,19,0
13326,1721345760,2444.67,2444.68,2444.13,2444.46,83,19,0
13327,1721345940,2444.5,2444.99,2444.44,2444.97,119,21,0
13328,1721346120,2444.97,2444.97,2444.31,2444.4,50,21,0
13329,1721346300,2444.4,2444.98,2444.4,2444.71,68,19,0
13330,1721346480,2444.72,2445.17,2444.61,2444.96,69,19,0
13331,1721346660,2444.96,2445.16,2444.69,2444.84,82,19,0
13332,1721346840,2444.87,2445.4,2444.63,2445.0,87,19,0
13333,1721347020,2445.0,2445.31,2444.75,2445.1,74,19,0
13334,1721350800,2445.55,2445.65,2444.29,2444.57,104,26,0
13335,1721350980,2444.61,2444.93,2443.9,2443.94,167,19,0
13336,1721351160,2443.92,2443.94,2443.57,2443.76,35,24,0
13337,1721351340,2443.74,2445.2,2443.72,2445.11,87,26,0
13338,1721351520,2445.11,2445.11,2444.39,2444.73,54,29,0
13339,1721351700,2444.72,2444.82,2444.59,2444.63,97,30,0
13340,1721351880,2444.66,2444.66,2444.21,2444.39,47,22,0
13341,1721352060,2444.39,2444.39,2444.17,2444.29,23,22,0
13342,1721352240,2444.39,2444.81,2444.29,2444.57,93,19,0
13343,1721352420,2444.56,2444.88,2444.44,2444.64,84,19,0
13344,1721352600,2444.67,2444.74,2444.32,2444.38,105,19,0
13345,1721352780,2444.38,2444.38,2444.11,2444.23,63,19,0
13346,1721352960,2444.23,2444.41,2444.15,2444.27,43,19,0
13347,1721353140,2444.28,2444.45,2444.12,2444.43,74,19,0
13348,1721353320,2444.42,2444.49,2444.37,2444.43,54,19,0
13349,1721353500,2444.42,2444.54,2444.31,2444.51,103,19,0
13350,1721353680,2444.5,2444.57,2444.25,2444.36,94,19,0
13351,1721353860,2444.35,2444.38,2443.93,2444.15,64,19,0
13352,1721354040,2444.16,2444.45,2444.13,2444.36,70,20,0
13353,1721354220,2444.4,2444.52,2444.25,2444.29,85,19,0
13354,1721354400,2444.25,2444.31,2443.86,2444.25,72,23,0
13355,1721354580,2444.25,2444.59,2444.25,2444.44,93,19,0
13356,1721354760,2444.41,2444.56,2444.29,2444.43,68,22,0
13357,1721354940,2444.37,2444.42,2444.15,2444.24,53,19,0
13358,1721355120,2444.25,2444.43,2444.07,2444.23,56,20,0
13359,1721355300,2444.23,2444.36,2444.21,2444.24,26,27,0
13360,1721355480,2444.26,2444.46,2444.22,2444.26,55,21,0
13361,1721355660,2444.33,2444.35,2444.05,2444.15,48,23,0
13362,1721355840,2444.22,2444.79,2444.05,2444.73,58,19,0
13363,1721356020,2444.73,2445.13,2444.71,2445.01,74,22,0
13364,1721356200,2445.0,2445.02,2444.41,2444.42,82,19,0
13365,1721356380,2444.41,2444.41,2444.13,2444.25,63,19,0
13366,1721356560,2444.28,2444.32,2444.22,2444.28,34,27,0
13367,1721356740,2444.28,2444.34,2444.22,2444.33,30,21,0
13368,1721356920,2444.33,2444.53,2444.14,2444.36,74,19,0
13369,1721357100,2444.36,2444.37,2443.32,2443.38,181,19,0
13370,1721357280,2443.44,2444.32,2443.44,2443.62,257,19,0
13371,1721357460,2443.62,2443.72,2442.72,2442.94,156,19,0
13372,1721357640,2442.87,2442.94,2442.14,2442.3,115,19,0
13373,1721357820,2442.3,2442.4,2441.21,2441.22,202,19,0
13374,1721358000,2441.22,2441.29,2436.82,2437.07,847,19,0
13375,1721358180,2437.06,2437.06,2430.42,2431.93,944,19,0
13376,1721358360,2431.87,2433.41,2430.35,2432.58,515,19,0
13377,1721358540,2432.58,2435.04,2430.5,2430.5,458,19,0
13378,1721358720,2430.48,2432.0,2429.38,2431.01,492,19,0
13379,1721358900,2431.0,2431.98,2428.34,2428.36,550,19,0
13380,1721359080,2428.34,2429.23,2426.04,2428.28,606,19,0
13381,1721359260,2428.27,2429.07,2427.03,2429.02,450,19,0
13382,1721359440,2429.05,2430.67,2428.84,2430.37,391,19,0
13383,1721359620,2430.35,2432.06,2429.05,2432.06,419,19,0
13384,1721359800,2432.06,2433.72,2431.61,2433.19,412,19,0
13385,1721359980,2433.12,2433.31,2431.83,2432.15,318,19,0
13386,1721360160,2432.15,2433.46,2431.85,2432.76,257,19,0
13387,1721360340,2432.71,2433.34,2432.13,2433.34,289,19,0
13388,1721360520,2433.41,2434.29,2432.49,2434.05,343,19,0
13389,1721360700,2434.05,2434.58,2433.93,2434.15,262,24,0
13390,1721360880,2434.17,2434.81,2434.14,2434.42,241,19,0
13391,1721361060,2434.4,2434.4,2431.3,2431.42,352,19,0
13392,1721361240,2431.41,2433.0,2431.39,2432.74,318,19,0
13393,1721361420,2432.74,2434.67,2432.26,2434.35,493,19,0
13394,1721361600,2434.31,2434.54,2429.42,2432.44,1181,19,0
13395,1721361780,2432.42,2433.48,2431.33,2431.54,795,19,0
13396,1721361960,2431.55,2432.77,2429.62,2429.62,729,19,0
13397,1721362140,2429.58,2430.92,2428.49,2430.26,1008,19,0
13398,1721362320,2430.25,2430.87,2424.09,2425.94,872,19,0
13399,1721362500,2426.04,2427.66,2425.26,2426.28,805,19,0
13400,1721362680,2426.26,2427.22,2425.13,2425.13,759,19,0
13401,1721362860,2425.14,2425.92,2424.23,2424.53,782,19,0
13402,1721363040,2424.53,2424.6,2422.66,2423.98,741,19,0
13403,1721363220,2423.97,2424.41,2420.39,2421.79,798,19,0
13404,1721363400,2421.81,2425.04,2421.67,2425.01,776,19,0
13405,1721363580,2425.01,2425.63,2423.68,2425.16,755,19,0
13406,1721363760,2425.16,2426.56,2424.59,2426.55,626,19,0
13407,1721363940,2426.55,2427.93,2426.09,2426.93,558,19,0
13408,1721364120,2426.93,2426.96,2425.44,2425.86,548,19,0
13409,1721364300,2425.86,2425.86,2424.48,2425.44,554,19,0
13410,1721364480,2425.43,2426.68,2425.41,2425.79,543,19,0
13411,1721364660,2425.82,2427.31,2425.2,2426.42,562,19,0
13412,1721364840,2426.34,2427.4,2425.97,2426.41,517,19,0
13413,1721365020,2426.4,2426.82,2425.82,2426.04,489,19,0
13414,1721365200,2426.04,2427.4,2425.64,2427.3,530,19,0
13415,1721365380,2427.31,2427.4,2426.73,2426.73,360,19,0
13416,1721365560,2426.7,2428.41,2426.03,2428.15,448,19,0
13417,1721365740,2428.15,2428.15,2426.25,2427.43,379,19,0
13418,1721365920,2427.43,2427.94,2426.34,2426.38,379,19,0
13419,1721366100,2426.37,2426.92,2425.15,2425.91,409,19,0
13420,1721366280,2425.91,2426.04,2423.39,2423.82,435,19,0
13421,1721366460,2423.85,2424.18,2423.18,2423.96,288,19,0
13422,1721366640,2423.96,2424.22,2422.54,2422.64,332,19,0
13423,1721366820,2422.65,2423.69,2422.53,2423.65,366,19,0
13424,1721367000,2423.68,2424.63,2423.04,2423.86,513,19,0
13425,1721367180,2423.84,2424.95,2423.8,2424.25,460,19,0
13426,1721367360,2424.27,2425.41,2423.86,2425.39,375,19,0
13427,1721367540,2425.4,2425.45,2424.55,2424.91,444,19,0
13428,1721367720,2424.92,2425.56,2423.33,2423.33,395,19,0
13429,1721367900,2423.35,2425.51,2422.9,2425.51,523,19,0
13430,1721368080,2425.51,2426.17,2424.76,2426.08,422,19,0
13431,1721368260,2426.07,2427.21,2426.07,2427.13,332,21,0
13432,1721368440,2427.18,2428.03,2426.91,2427.91,451,19,0
13433,1721368620,2427.91,2428.62,2427.82,2428.26,434,19,0
13434,1721368800,2428.26,2429.32,2427.87,2428.55,353,19,0
13435,1721368980,2428.56,2428.61,2426.87,2427.16,407,19,0
13436,1721369160,2427.17,2427.56,2426.4,2427.26,344,19,0
13437,1721369340,2427.26,2427.26,2425.59,2425.59,418,19,0
13438,1721369520,2425.6,2425.82,2424.95,2425.2,339,19,0
13439,1721369700,2425.18,2426.51,2424.93,2426.38,306,19,0
13440,1721369880,2426.42,2427.29,2425.87,2426.66,379,19,0
13441,1721370060,2426.63,2426.97,2426.05,2426.47,354,19,0
13442,1721370240,2426.47,2427.14,2426.46,2426.8,231,19,0
13443,1721370420,2426.81,2427.07,2426.54,2426.69,244,19,0
13444,1721370600,2426.69,2428.02,2426.55,2427.85,296,19,0
13445,1721370780,2427.86,2428.5,2426.1,2426.84,417,19,0
13446,1721370960,2426.82,2428.25,2426.74,2428.25,168,19,0
13447,1721371140,2428.25,2428.72,2427.96,2428.7,172,19,0
13448,1721371320,2428.7,2429.18,2428.54,2428.93,139,19,0
13449,1721371500,2428.96,2429.14,2428.58,2428.83,171,20,0
13450,1721371680,2428.83,2428.95,2428.3,2428.53,251,19,0
13451,1721371860,2428.53,2429.35,2428.49,2429.02,202,19,0
13452,1721372040,2429.02,2429.43,2428.91,2429.34,149,19,0
13453,1721372220,2429.34,2429.41,2428.58,2428.65,226,19,0
13454,1721372400,2428.64,2428.68,2428.31,2428.34,237,19,0
13455,1721372580,2428.36,2429.22,2428.35,2429.21,145,19,0
13456,1721372760,2429.2,2429.21,2428.34,2428.38,195,19,0
13457,1721372940,2428.4,2428.59,2427.41,2428.27,265,19,0
13458,1721373120,2428.27,2428.37,2427.54,2427.91,117,19,0
13459,1721373300,2427.91,2427.95,2427.38,2427.44,127,19,0
13460,1721373480,2427.34,2427.78,2426.83,2426.84,216,19,0
13461,1721373660,2426.91,2427.06,2425.7,2426.11,168,20,0
13462,1721373840,2426.08,2426.11,2425.43,2425.72,174,19,0
13463,1721374020,2425.48,2426.28,2424.48,2426.17,244,19,0
13464,1721374200,2426.17,2426.17,2424.59,2425.23,301,19,0
13465,1721374380,2425.26,2425.77,2424.56,2425.77,203,19,0
13466,1721374560,2425.75,2425.98,2425.24,2425.84,191,19,0
13467,1721374740,2425.84,2426.36,2425.82,2426.36,150,19,0
13468,1721374920,2426.36,2426.57,2426.01,2426.07,143,19,0
13469,1721375100,2426.06,2426.16,2425.22,2425.37,127,19,0
13470,1721375280,2425.37,2425.68,2425.24,2425.31,134,19,0
13471,1721375460,2425.3,2425.3,2424.16,2424.2,222,19,0
13472,1721375640,2424.18,2424.51,2423.9,2424.47,197,19,0
13473,1721375820,2424.47,2425.61,2424.39,2425.41,181,19,0
13474,1721376000,2425.43,2425.59,2424.71,2424.71,451,19,0
13475,1721376180,2424.73,2424.76,2423.41,2423.47,312,19,0
13476,1721376360,2423.48,2423.61,2422.47,2422.94,256,19,0
13477,1721376540,2422.96,2423.47,2422.96,2423.37,231,19,0
13478,1721376720,2423.37,2425.7,2423.37,2425.36,366,19,0
13479,1721376900,2425.37,2426.04,2423.78,2423.9,591,19,0
13480,1721377080,2423.9,2424.71,2423.29,2424.7,270,19,0
13481,1721377260,2424.72,2425.12,2424.42,2425.03,172,19,0
13482,1721377440,2425.06,2425.62,2424.93,2425.52,184,19,0
13483,1721377620,2425.61,2426.02,2425.32,2425.92,144,19,0
13484,1721377800,2425.93,2426.03,2422.82,2423.5,576,19,0
13485,1721377980,2423.42,2423.63,2421.9,2422.62,580,19,0
13486,1721378160,2422.61,2423.33,2422.42,2423.32,385,19,0
13487,1721378340,2423.31,2424.41,2422.39,2422.93,489,19,0
13488,1721378520,2422.94,2423.56,2422.76,2423.56,477,19,0
13489,1721378700,2423.61,2424.69,2423.33,2424.01,398,19,0
13490,1721378880,2424.0,2424.14,2422.35,2422.44,253,19,0
13491,1721379060,2422.44,2423.22,2421.02,2422.6,432,19,0
13492,1721379240,2422.67,2423.47,2422.59,2422.91,320,19,0
13493,1721379420,2422.93,2423.76,2422.93,2423.2,288,19,0
13494,1721379600,2423.21,2423.95,2423.04,2423.4,385,19,0
13495,1721379780,2423.39,2423.39,2421.05,2421.33,608,19,0
13496,1721379960,2421.34,2421.37,2417.53,2417.53,702,19,0
13497,1721380140,2417.58,2418.02,2416.35,2417.11,712,19,0
13498,1721380320,2417.13,2417.18,2414.41,2416.6,789,19,0
13499,1721380500,2416.41,2417.57,2414.18,2414.2,926,19,0
13500,1721380680,2414.28,2416.77,2414.11,2416.29,676,19,0
13501,1721380860,2416.3,2418.2,2415.86,2417.5,379,19,0
13502,1721381040,2417.51,2418.02,2416.34,2417.2,357,19,0
